training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,validation/actor/actor_loss,validation/actor/bound_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/alpha/current_vs_historical_ratio,validation/alpha/historical_avg_loss,validation/alpha/max_alpha_bound,validation/alpha/min_alpha_bound,validation/alpha/valid_count,validation/alpha_weight,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/meanflow/consistency_loss,validation/meanflow/flow_loss,validation/meanflow/mean_flow_loss,validation/total_loss,time/epoch_time,time/total_time,step,exploration/xy,exploration/prev_qpos,exploration/prev_qvel,exploration/qpos,exploration/qvel,exploration/success,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration
141.93239,0.0058700424,0.24224272,-141.92651,141.92651,1.0151256,0.44431162,1500.0,15.0,20,150.0,1.091279,-3.728571,-141.80368,-183.12167,30.698238,-28.616459,1921.094,0.047361113,0.45103213,0.45103213,1e-05,0.0003,210.6785,140.84207,0.0059223133,0.2261863,-140.83615,140.83615,1.0267859,0.44367853,1500.0,15.0,20,150.0,4.0506186,-0.104525685,-140.83629,-183.24397,0.05065741,0.45556283,0.45556283,213.22711,0.00631116943359375,7497.922698974609,1340000,19.876272696018063,1.1031546568132977,1.0667591353965942,1.117289969541125,0.9257504932291217,1.0,339985.0,0.0,-603.0,604.0,3.7208752632141113
144.12146,0.0059191883,0.21571554,-144.11554,144.11554,1.02294,0.44394168,1500.0,15.0,20,150.0,0.48017293,-8.945011,-144.09857,-183.19275,26.873472,-44.184258,1783.1608,0.038023278,0.4541257,0.4541257,1e-05,0.0003,212.72049,140.32178,0.005765519,0.22261967,-140.31601,140.31601,0.9719624,0.44394168,1500.0,15.0,20,150.0,1.7621164,-0.95704234,-140.39877,-182.83263,0.03891561,0.4314946,0.4314946,206.80807,0.006402597093582154,7529.935691356659,1345000,19.69201841894826,1.2172758414400087,-1.1070606636313773,1.2386799068237409,1.2192056525135706,1.0,344839.0,0.0,-534.0,535.0,3.6347546577453613
142.45222,0.006288643,0.21901159,-142.44594,142.44594,0.99543124,0.4422215,1500.0,15.0,20,150.0,0.4609921,-1.1009258,-142.43024,-183.71767,39.84788,-44.21066,1913.633,0.04956593,0.44020107,0.44020107,1e-05,0.0003,208.94339,146.0987,0.0055430275,0.21092057,-146.09315,146.09315,0.9934679,0.44209716,1500.0,15.0,20,150.0,2.9180524,-4.178511,-146.0653,-182.8504,0.040523835,0.43920934,0.43920934,214.89813,0.0062973817825317385,7561.422607660294,1350000,19.775776303336414,1.3148916197220848,-1.3308400163217886,1.2759913520968158,-1.6226136979824994,1.0,349842.0,0.0,-827.0,828.0,5.082077980041504
144.93869,0.005432714,0.20946081,-144.93326,144.93326,0.8909511,0.4494883,1500.0,15.0,20,150.0,0.59384024,-5.608798,-144.95407,-182.50108,21.289757,-50.64783,1620.1953,0.033034343,0.4004721,0.4004721,1e-05,0.0003,205.60335,146.78401,0.0052448697,0.20592532,-146.77876,146.77876,0.9231835,0.4494883,1500.0,15.0,20,150.0,9.785801,-25.287088,-146.74655,-183.39932,0.03580345,0.4149602,0.4149602,218.81384,0.00637149076461792,7593.280069112778,1355000,19.67581584421886,1.0803476579752769,0.11957022550206699,1.0841158093633212,0.47062026557683095,1.0,354844.0,0.0,-739.0,740.0,4.917172193527222
142.1555,0.0062694717,0.22287096,-142.14923,142.14923,0.93175775,0.44628888,1500.0,15.0,20,150.0,0.44333488,-6.080392,-142.06502,-185.85547,31.265688,-35.925274,1780.2568,0.042675857,0.41583312,0.41583312,1e-05,0.0003,204.9738,142.01984,0.0047905436,0.20651478,-142.01505,142.01505,0.9702792,0.44681945,1500.0,15.0,20,150.0,4.502975,-1.0296683,-141.97086,-183.5109,0.040061988,0.43353963,0.43353963,211.55376,0.006341525363922119,7624.987703323364,1360000,19.691293450544997,1.2675058621249096,-0.9161390104940189,1.241871978207943,-0.7381015970416347,1.0,359186.0,0.0,-799.0,800.0,5.319745063781738
143.33472,0.0068081496,0.215384,-143.32791,143.32791,1.1007452,0.4465917,1500.0,15.0,20,150.0,0.5461861,-4.290997,-143.32114,-190.52391,37.47334,-35.604206,1921.2681,0.044550393,0.49158368,0.49158368,1e-05,0.0003,217.61845,144.55582,0.0071329996,0.22075492,-144.54869,144.54869,0.9457527,0.4465917,1500.0,15.0,20,150.0,1.1797354,-26.525728,-144.57196,-183.44174,0.043336015,0.4223653,0.4223653,209.09035,0.006367097187042236,7656.823196649551,1365000,19.667646162700002,1.1280377411775147,2.035961423077712,1.1484838484002005,0.7810942163661577,1.0,364211.0,0.0,-622.0,623.0,3.871154546737671
140.85338,0.0072374498,0.22274363,-140.84615,140.84615,0.8907701,0.44970638,1500.0,15.0,20,150.0,2.61042,-0.047325343,-140.69919,-182.73076,50.832645,-48.45101,2158.2056,0.03672087,0.400585,0.400585,1e-05,0.0003,203.55154,143.06487,0.0063898107,0.22031808,-143.05847,143.05847,0.9290191,0.44834977,1500.0,15.0,20,150.0,1.7101865,-4.547346,-143.06058,-183.82465,0.037092656,0.41652548,0.41652548,207.25388,0.006404469680786133,7688.845552206039,1370000,20.286401786599413,1.4555372711312569,-1.4792814825295177,1.448839115151566,-1.2736559315299816,1.0,369715.0,0.0,-927.0,928.0,5.794793367385864
147.30888,0.0056364094,0.20816916,-147.30325,147.30325,0.9585846,0.4470993,1500.0,15.0,20,150.0,0.5250309,-10.035344,-147.31871,-183.03798,38.37646,-20.553246,1742.8369,0.04437474,0.4285825,0.4285825,1e-05,0.0003,212.12128,143.8346,0.0058839256,0.2146902,-143.8287,143.8287,0.9517628,0.4470993,1500.0,15.0,20,150.0,2.1960971,-0.36358616,-143.83179,-183.06297,0.041880667,0.42553246,0.42553246,209.86055,0.00637671127319336,7720.729116439819,1375000,20.070819225218607,1.3662660964986715,0.41424446221875605,1.366183435089613,-0.4963888724013459,1.0,374790.0,0.0,-708.0,709.0,4.661138296127319
140.80423,0.0075496323,0.21437424,-140.79668,140.79668,0.95796925,0.44919267,1500.0,15.0,20,150.0,1.3896925,0.7467879,-140.76007,-182.7255,34.51484,-46.459225,1826.5468,0.0421777,0.43031275,0.43031275,1e-05,0.0003,206.74084,143.88025,0.0069409143,0.21610728,-143.8733,143.8733,1.0412962,0.44815668,1500.0,15.0,20,150.0,1.311831,-4.5800657,-143.8745,-182.54726,0.044048093,0.46666384,0.46666384,215.19165,0.006390261650085449,7752.680431604385,1380000,19.66710315006326,1.1698114968578468,0.5460373552953379,1.1581360165200394,0.020653196782647012,1.0,379088.0,0.0,-933.0,934.0,6.197985887527466
142.93869,0.0058291345,0.2136022,-142.93286,142.93286,0.8847466,0.4487268,1500.0,15.0,20,150.0,0.559955,-0.47149807,-142.80376,-182.04234,27.428598,-18.930246,1751.3936,0.043229684,0.3970095,0.3970095,1e-05,0.0003,203.05006,145.39871,0.0058909766,0.21411453,-145.39282,145.39282,0.94797915,0.4487268,1500.0,15.0,20,150.0,1.3627268,-10.9779625,-145.37299,-183.4809,0.043736763,0.42538363,0.42538363,210.56898,0.006429805469512939,7784.829466104507,1385000,19.74467952195488,1.4163611142558117,-1.3614468561357458,1.3679975797191193,-2.39785173953424,1.0,384376.0,0.0,-883.0,884.0,5.862427711486816
142.71848,0.005282662,0.22322936,-142.7132,142.7132,1.0045228,0.4485806,1500.0,15.0,20,150.0,0.43423313,-6.766428,-142.61993,-190.9484,42.998096,-19.47417,1713.8132,0.045516107,0.45060945,0.45060945,1e-05,0.0003,210.74413,147.54811,0.0055685206,0.20497821,-147.54254,147.54254,0.9395988,0.44910103,1500.0,15.0,20,150.0,0.5933783,-11.02641,-147.54047,-182.38211,0.04764759,0.42197478,0.42197478,211.43771,0.006364954471588135,7816.654246330261,1390000,19.917028684630814,1.0063797882537664,-2.5701018330964445,0.9529658122916608,-2.0517170511967757,1.0,389163.0,0.0,-828.0,829.0,5.219547510147095
140.61726,0.0064252634,0.22220235,-140.61084,140.61084,0.8803613,0.44566107,1500.0,15.0,20,150.0,0.730726,-1.3096759,-140.47174,-190.17775,46.777744,-26.728748,1702.1545,0.04994548,0.39234278,0.39234278,1e-05,0.0003,200.1994,143.16154,0.006376186,0.2139488,-143.15517,143.15517,0.8448539,0.44566107,1500.0,15.0,20,150.0,1.9150642,-3.5726235,-143.19824,-182.32286,0.043947767,0.3765185,0.3765185,201.55438,0.0064897876739501955,7849.103192090988,1395000,19.716559568408186,1.3857570836090503,-2.669997621252323,1.3105400760213544,-2.5291603627162664,1.0,394888.0,0.0,-710.0,711.0,4.750396966934204
146.12057,0.0054271203,0.21500349,-146.11514,146.11514,0.934685,0.44541946,1500.0,15.0,20,150.0,0.38903466,-4.150859,-146.16595,-182.07207,27.597223,-28.740284,1871.7703,0.04080348,0.41632688,0.41632688,1e-05,0.0003,208.95865,142.37062,0.005576731,0.21649174,-142.36505,142.36505,0.97402257,0.4454441,1500.0,15.0,20,150.0,1.5973794,-24.852703,-142.37717,-183.3381,0.037673123,0.4338726,0.4338726,209.04889,0.006374249839782715,7880.974447965622,1400000,19.73141413350524,1.3699410818847646,0.5103320057395601,1.3776006659299116,-0.18244120671558747,1.0,399104.0,0.0,-818.0,819.0,5.0975377559661865
141.76291,0.0059183985,0.22805677,-141.75699,141.75699,0.9572169,0.44355902,1500.0,15.0,20,150.0,0.65833974,0.037820637,-141.73227,-189.01234,21.070246,-30.269716,1668.8573,0.0451168,0.4245822,0.4245822,1e-05,0.0003,206.10858,142.21353,0.006802014,0.21491101,-142.20673,142.20673,0.8891073,0.44355902,1500.0,15.0,20,150.0,13.22916,0.38103738,-142.28319,-183.42633,0.043825716,0.39437157,0.39437157,214.59842,0.01745162582397461,7968.232584953308,1405000,19.924496232011222,1.1093412570571586,1.5779810504447904,1.1497442222534595,1.5399103266264145,1.0,404799.0,0.0,-662.0,663.0,4.186457395553589
136.91785,0.006048221,0.22748952,-136.9118,136.9118,1.0687286,0.44257805,1500.0,15.0,20,150.0,0.5266038,1.1585376,-136.7803,-190.04323,20.861408,-39.411842,1832.2805,0.0451295,0.4729958,0.4729958,1e-05,0.0003,208.39383,149.16495,0.006599203,0.22551921,-149.15836,149.15836,1.0460227,0.44619855,1500.0,15.0,20,150.0,0.5224886,-12.141807,-149.14499,-183.1893,0.040612444,0.46673378,0.46673378,219.69751,0.006399359846115112,8000.22939157486,1410000,20.134653133092694,1.6320980988221414,-0.8292578968770888,1.6172829456381557,-0.4365456429331298,1.0,409535.0,0.0,-818.0,819.0,5.04143762588501
141.35791,0.005677034,0.2217114,-141.35223,141.35223,1.0347364,0.4445017,1500.0,15.0,20,150.0,0.36385983,0.14232546,-141.3586,-182.55658,23.341372,-17.742321,1614.2118,0.040147346,0.45994207,0.45994207,1e-05,0.0003,210.71307,143.76288,0.005161181,0.23329058,-143.75772,143.75772,0.903949,0.4445017,1500.0,15.0,20,150.0,1.745527,-0.3057698,-143.7375,-183.24065,0.04084727,0.40180686,0.40180686,205.77943,0.006376288509368897,8032.110841989517,1415000,19.760595778660345,1.5362592613619948,2.152752255711547,1.49486942284733,-3.8227521255751933,1.0,414785.0,0.0,-577.0,578.0,3.6137471199035645
141.78142,0.006549361,0.21833584,-141.77487,141.77487,0.9793404,0.4436244,1500.0,15.0,20,150.0,0.8095381,0.3828802,-141.71124,-183.06648,61.21236,-35.67026,1918.8593,0.0464038,0.43445927,0.43445927,1e-05,0.0003,207.75986,144.39594,0.006627088,0.21680288,-144.38931,144.38931,0.9717912,0.44383177,1500.0,15.0,20,150.0,0.70046055,-32.468803,-144.32697,-183.56544,0.04460144,0.43131182,0.43131182,209.79315,0.006386722040176392,8064.0444593429565,1420000,19.78486282780944,1.185689295849977,2.2570411361422122,1.236649361606662,1.837302295996912,1.0,419615.0,0.0,-767.0,768.0,4.745856761932373
140.489,0.0059710667,0.22419149,-140.48303,140.48303,1.0189853,0.44161364,1500.0,15.0,20,150.0,0.49984965,-19.656597,-140.38214,-182.63176,23.483353,-18.323404,1659.3264,0.044226125,0.44999778,0.44999778,1e-05,0.0003,208.48851,145.93062,0.0053343186,0.21315587,-145.92528,145.92528,1.071472,0.44161364,1500.0,15.0,20,150.0,5.2484303,-24.102291,-145.96289,-183.57166,0.03864402,0.47317666,0.47317666,222.15555,0.006286412382125854,8095.47652888298,1425000,19.66754256116774,1.1671425539605575,0.7378602043491479,1.1724292021586362,0.03478842373024072,1.0,424923.0,0.0,-754.0,755.0,4.651827573776245
142.50006,0.005773836,0.2230208,-142.4943,142.4943,1.0602359,0.44421893,1500.0,15.0,20,150.0,0.49535334,-11.18251,-142.47943,-185.29477,25.040588,-30.572323,1802.6821,0.043560807,0.47097683,0.47097683,1e-05,0.0003,213.64194,141.26212,0.0052218568,0.21477123,-141.2569,141.2569,0.9672243,0.4452373,1500.0,15.0,20,150.0,0.96405447,-1.2170388,-141.28021,-183.64455,0.04259766,0.43064433,0.43064433,206.82281,0.0063938427448272704,8127.44575047493,1430000,19.77188470543023,1.4647179866400044,-1.1951726422480595,1.456512048524685,-1.1894295663022207,1.0,429141.0,0.0,-690.0,691.0,4.2292139530181885
144.85452,0.0057384716,0.2162321,-144.84879,144.84879,1.0214287,0.4465072,1500.0,15.0,20,150.0,0.4629252,-2.3569973,-144.82642,-188.32152,20.388197,-18.171741,1636.4398,0.044659797,0.45607522,0.45607522,1e-05,0.0003,213.72873,143.05852,0.0066134967,0.21135487,-143.05191,143.05191,0.9633335,0.4465072,1500.0,15.0,20,150.0,5.017755,-1.4886457,-143.09964,-182.60802,0.04084018,0.4301353,0.4301353,212.59657,0.006351488542556762,8159.203200340271,1435000,19.831291082683634,1.4258137205789008,-3.180703355455848,1.3554236513571971,-2.4227575667153842,1.0,434968.0,0.0,-651.0,652.0,4.043926954269409
140.96117,0.005938207,0.22368631,-140.95523,140.95523,0.9945699,0.44346473,1500.0,15.0,20,150.0,1.1896517,-5.5935793,-140.8782,-183.20259,33.089436,-24.278564,1908.752,0.04346726,0.44105667,0.44105667,1e-05,0.0003,208.30933,144.47156,0.0062247063,0.22236715,-144.46533,144.46533,0.99634206,0.4447012,1500.0,15.0,20,150.0,7.567857,-15.214384,-144.51012,-183.13335,0.045014024,0.44307446,0.44307446,218.50058,0.006472114181518555,8191.563777923584,1440000,19.648272042124244,1.4031611350926012,0.5030985167064175,1.4117927484147683,0.49449793817412524,1.0,439851.0,0.0,-658.0,659.0,4.510167598724365
145.55762,0.005466706,0.21091475,-145.55215,145.55215,0.9261947,0.44466496,1500.0,15.0,20,150.0,0.62336475,-4.1053505,-145.47852,-191.18518,47.785748,-28.944378,2080.1162,0.04280207,0.41184634,0.41184634,1e-05,0.0003,207.95793,143.02133,0.0062887548,0.21385734,-143.01505,143.01505,0.9114815,0.44466496,1500.0,15.0,20,150.0,0.8321495,-37.740467,-143.01123,-183.1162,0.046082333,0.4053039,0.4053039,204.64908,0.006307392454147339,8223.100747823715,1445000,19.72233551973126,1.3512146523014636,-2.682943740565821,1.3136216931328484,-0.930559536272186,1.0,444390.0,0.0,-842.0,843.0,5.184749603271484
144.6031,0.0062184185,0.22559556,-144.59688,144.59688,0.9832081,0.44174036,1500.0,15.0,20,150.0,0.5514612,-26.95341,-144.56778,-184.47842,19.158506,-34.74202,1806.8738,0.046168175,0.4343227,0.4343227,1e-05,0.0003,210.30298,138.07158,0.0067908955,0.21811251,-138.06479,138.06479,1.0383792,0.4398067,1500.0,15.0,20,150.0,2.8615122,-10.586628,-138.10559,-182.56998,0.051849604,0.4566861,0.4566861,209.436,0.006453748273849487,8255.369497299194,1450000,19.717883836939414,1.2799518894584885,0.10100907274844992,1.295551176797375,0.8987904263729365,1.0,449025.0,0.0,-695.0,696.0,4.324883699417114
141.10362,0.0054958146,0.21294658,-141.09813,141.09813,1.02654,0.43619147,1500.0,15.0,20,150.0,0.48599225,-5.7115602,-141.0682,-184.06761,38.26388,-22.766054,1656.9795,0.038892604,0.44776803,0.44776803,1e-05,0.0003,208.75482,145.21985,0.0053717094,0.21680683,-145.21448,145.21448,1.1381999,0.43619147,1500.0,15.0,20,150.0,0.60587627,-4.11673,-145.20206,-183.49188,0.04381685,0.49647313,0.49647313,220.29669,0.006361364889144898,8287.176329135895,1455000,19.68524230399855,1.1108138541634038,2.9840630514518693,1.1909950521386627,3.8860934267791727,1.0,454676.0,0.0,-652.0,653.0,4.053075313568115
139.87395,0.0055440436,0.2191587,-139.86841,139.86841,1.0059948,0.435975,1500.0,15.0,20,150.0,0.73441523,-1.103882,-139.83018,-183.3862,21.459646,-26.914524,1660.4061,0.04347619,0.4385886,0.4385886,1e-05,0.0003,206.39667,139.9439,0.005382056,0.23491985,-139.9385,139.9385,1.0807232,0.4361814,1500.0,15.0,20,150.0,1.2137797,-18.141884,-139.91257,-183.6695,0.040645335,0.47139132,0.47139132,211.86636,0.006432465124130249,8319.338666200638,1460000,19.733298342822707,1.221516632277758,0.5631080503256211,1.2229273494471307,0.47503071347930875,1.0,459554.0,0.0,-597.0,598.0,4.075378894805908
140.39046,0.005104535,0.22200593,-140.38535,140.38535,0.95952344,0.4390668,1500.0,15.0,20,150.0,0.7374903,-0.47099215,-140.32573,-183.37216,26.774712,-21.116133,1712.8921,0.04220639,0.42129487,0.42129487,1e-05,0.0003,204.32217,143.94295,0.004770494,0.2190976,-143.93817,143.93817,0.9591645,0.4390668,1500.0,15.0,20,150.0,1.5968155,0.4450227,-143.94504,-184.11633,0.039292477,0.42113727,0.42113727,208.71036,0.0064128695011138916,8351.403021097183,1465000,19.830732656988523,1.1273735538020815,-1.922182645850234,1.0911449062230307,-1.4065288008652872,1.0,463547.0,0.0,-604.0,605.0,4.0450568199157715
141.3441,0.0055203745,0.21732835,-141.33858,141.33858,0.86434096,0.43925864,1500.0,15.0,20,150.0,0.9539299,1.07095,-141.25272,-183.22989,16.366161,-15.659129,1513.925,0.04210402,0.37966922,0.37966922,1e-05,0.0003,199.24841,140.01138,0.0046870206,0.21055712,-140.0067,140.0067,0.9655122,0.43469325,1500.0,15.0,20,150.0,0.7295393,-15.173344,-140.04782,-184.36052,0.040551033,0.41970167,0.41970167,203.69617,0.006326779747009278,8383.036927223206,1470000,19.653726542852855,1.5007715501279808,-0.9379348228490056,1.478389138341725,-0.6535867820149476,1.0,469120.0,0.0,-746.0,747.0,4.983104467391968
135.29106,0.0052297525,0.21277991,-135.28583,135.28583,1.1562889,0.43164775,1500.0,15.0,20,150.0,0.6836927,0.2506348,-135.29143,-184.12662,20.351198,-29.55011,1747.5186,0.046804342,0.49910948,0.49910948,1e-05,0.0003,210.84117,139.31572,0.005690505,0.21682826,-139.31003,139.31003,1.0673671,0.43164775,1500.0,15.0,20,150.0,1.4254272,-0.20359659,-139.314,-183.98477,0.0401315,0.46072662,0.46072662,209.85014,0.006491399192810059,8415.493931055069,1475000,15.708015130078843,0.7596775028187571,-0.2980751170557739,0.7515689823478547,-0.37976402505797363,0.0,473120.0,-1.0,-2000.0,2000.0,12.886602640151978
136.86926,0.0053990097,0.23418474,-136.86386,136.86386,1.011978,0.43284613,1500.0,15.0,20,150.0,1.0816975,0.07553476,-136.85672,-190.96613,18.546856,-26.296051,1600.5989,0.04287298,0.43803078,0.43803078,1e-05,0.0003,203.65558,134.43259,0.005577716,0.22287503,-134.427,134.427,1.0441531,0.43269482,1500.0,15.0,20,150.0,11.870386,-7.53696,-134.47928,-183.78236,0.041188143,0.45179963,0.45179963,214.07292,0.006384141159057617,8447.414644241333,1480000,-0.08029266717907785,-0.09866083507936281,0.15149968351293824,-0.09276517183445379,0.2843088983032309,0.0,479120.0,-1.0,-2000.0,2000.0,12.843743085861206
135.959,0.005299333,0.20941621,-135.9537,135.9537,0.9931354,0.43438154,1500.0,15.0,20,150.0,0.9121191,-1.0467218,-135.76834,-189.99799,24.19265,-17.451485,1661.2251,0.03504508,0.4313997,0.4313997,1e-05,0.0003,201.58109,139.57716,0.0051748427,0.21340416,-139.57199,139.57199,1.066758,0.43438154,1500.0,15.0,20,150.0,7.572898,-11.456487,-139.57233,-183.96628,0.04260167,0.46338,0.46338,216.65706,0.00640259599685669,8479.427631139755,1485000,15.670868796534034,0.8815931843593849,0.13478097980002351,0.8916269311775741,0.08044085757452489,0.0,483120.0,-1.0,-2000.0,2000.0,12.741098880767822
136.70331,0.004848671,0.22369228,-136.69846,136.69846,1.0313575,0.43787834,1500.0,15.0,20,150.0,0.6730672,-20.836668,-136.69377,-190.07185,23.200647,-28.053705,1783.0146,0.04268553,0.45160913,0.45160913,1e-05,0.0003,205.11774,133.87932,0.004293775,0.21362264,-133.87503,133.87503,0.9832292,0.43874264,1500.0,15.0,20,150.0,1.3194134,-20.14912,-133.91252,-183.42203,0.046461973,0.43138456,0.43138456,199.90642,0.006401402568817139,8511.434652328491,1490000,15.118786486634532,0.9909080809521588,0.40776125386758943,0.9731007713756643,-1.4344115527977994,0.0,489120.0,-1.0,-2000.0,2000.0,12.794623851776123
135.35568,0.0055142194,0.21600437,-135.35017,135.35017,0.9895749,0.44003367,1500.0,15.0,20,150.0,0.6558229,-7.0465627,-135.34924,-184.09933,17.482471,-20.018675,1613.4236,0.04301276,0.43544626,0.43544626,1e-05,0.0003,201.32845,136.61758,0.005220428,0.2158056,-136.61237,136.61237,0.99293745,0.44003367,1500.0,15.0,20,150.0,3.274932,-4.8605313,-136.58018,-183.7659,0.048919782,0.4369259,0.4369259,205.4314,0.00640376091003418,8543.453464269638,1495000,15.080471711234654,0.8104012087583671,1.1812916272510472,0.8285951938916922,0.8091340683307284,0.0,493120.0,-1.0,-2000.0,2000.0,12.774345874786377
132.4474,0.006545768,0.22195548,-132.44086,132.44086,1.0626173,0.43801117,1500.0,15.0,20,150.0,0.7676647,-1.9814105,-132.4472,-183.38379,30.97529,-35.954056,1911.4939,0.04407388,0.46543825,0.46543825,1e-05,0.0003,203.0308,136.64537,0.006911331,0.2199361,-136.63846,136.63846,1.058986,0.43935367,1500.0,15.0,20,150.0,0.9956013,-1.1980991,-136.64615,-183.27339,0.043212138,0.46526936,0.46526936,207.43138,0.006320383882522583,8575.05539059639,1500000,15.627011689376628,0.9859836337225547,-1.2671065368040217,0.9791754912963369,-0.41967788732468836,0.0,499418.0,-1.0,-2000.0,2000.0,12.672330141067505
135.8156,0.00591809,0.22522263,-135.80968,135.80968,0.96365374,0.43515182,1500.0,15.0,20,150.0,0.5324376,-0.63614535,-135.73834,-182.84958,24.460445,-20.243467,1601.1709,0.042090777,0.4193357,0.4193357,1e-05,0.0003,199.24838,139.14049,0.0058723087,0.2199123,-139.13461,139.13461,0.9935867,0.43515182,1500.0,15.0,20,150.0,8.5053625,-29.515903,-139.1312,-183.32156,0.03944431,0.43236107,0.43236107,212.5,0.01853700704574585,8667.740432739258,1505000,19.750901315029196,1.1345876223191926,-1.209620552939512,1.1211775000085942,0.1876738956709232,1.0,504755.0,0.0,-765.0,766.0,5.0826966762542725
135.06737,0.0056667766,0.2181595,-135.0617,135.0617,1.008306,0.4337696,1500.0,15.0,20,150.0,0.70250744,-23.301619,-135.02841,-182.63489,22.638737,-23.423653,1554.4801,0.03740922,0.43737254,0.43737254,1e-05,0.0003,201.37576,136.61542,0.0047778254,0.21199779,-136.61064,136.61064,0.9526221,0.4366548,1500.0,15.0,20,150.0,1.5157404,-5.199679,-136.59601,-183.45819,0.04193109,0.41596705,0.41596705,200.52621,0.006402395534515381,8699.752418518066,1510000,19.697518294686844,1.2689828076922904,-3.020604516319283,1.1971178082807357,-2.258848626262317,1.0,509467.0,0.0,-876.0,877.0,5.356072425842285
134.70564,0.005102438,0.22445874,-134.70055,134.70055,1.0235552,0.43848845,1500.0,15.0,20,150.0,0.543557,0.5001718,-134.62408,-181.80815,35.572834,-40.900196,1799.0708,0.046246193,0.44881713,0.44881713,1e-05,0.0003,202.57178,134.33012,0.005084588,0.21252164,-134.32504,134.32504,1.0027465,0.43848845,1500.0,15.0,20,150.0,8.130422,-7.700754,-134.25565,-181.30064,0.040213313,0.43969274,0.43969274,208.41446,0.006360003614425659,8731.552445173264,1515000,19.69011714004059,1.368721808870302,-1.3767255376937355,1.3463689262148666,-1.1929702194533836,1.0,514935.0,0.0,-965.0,966.0,6.097917556762695
