training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
-5774.8027,0.043582544,0.23049247,5774.846,-5774.846,1.0876166,0.20284164,10000.0,100.0,20,1000.0,229.2945,6240.1616,5747.687,-71.00826,163.07773,-147.4795,14775.494,0.0057276688,0.22061391,0.22061391,9.2260394e-05,0.0003,-5324.8945,0.0034566816329956057,894.1051707267761,230000,,,,,,,
-5864.086,0.061542064,0.45456943,5864.1475,-5864.1475,1.1993799,0.21377091,10000.0,100.0,20,1000.0,604.80005,6231.5073,5827.628,4205.087,276.37973,-499.93585,26953.312,0.01236002,0.25639254,0.25639254,9.183811e-05,0.0003,-5002.8936,0.0035100502014160156,911.6554265022278,235000,,,,,,,
-5815.8657,0.0553966,0.44424284,5815.921,-5815.921,0.42390245,0.21425979,10000.0,100.0,20,1000.0,143.19836,6233.935,5778.487,4320.5854,58.730663,-64.523346,6220.076,0.015579589,0.090825245,0.090825245,9.1405775e-05,0.0003,-5581.8423,0.003495283317565918,929.131847858429,240000,,,,,,,
-5804.4155,0.0094408,0.038358625,5804.425,-5804.425,0.8309843,0.18323039,10000.0,100.0,20,1000.0,1558.9038,6227.5557,5796.1123,4368.9194,648.801,-457.17145,34387.52,0.0033554542,0.15226157,0.15226157,9.0963455e-05,0.0003,-4093.2502,0.0034901793003082274,946.5827493667603,245000,,,,,,,
-5792.792,0.037957083,0.40460074,5792.83,-5792.83,1.179868,0.182777,10000.0,100.0,20,1000.0,116.03773,6232.159,5752.6836,4328.3037,117.27622,-98.14933,7195.71,0.0028707273,0.21565273,0.21565273,9.051133e-05,0.0003,-5461.1016,0.003488442897796631,964.0249683856964,250000,,,,,,,
-5754.203,0.025520006,0.1438061,5754.2285,-5754.2285,0.9944998,0.17083389,10000.0,100.0,20,1000.0,738.37427,6228.5107,5734.6655,4306.869,255.81412,-292.34344,25166.125,0.005351206,0.16989426,0.16989426,9.004948e-05,0.0003,-4845.935,0.00348301100730896,981.4400279521942,255000,,,,,,,
-5848.305,0.045243707,0.39963728,5848.3506,-5848.3506,1.9221791,0.1663896,10000.0,100.0,20,1000.0,244.12627,6227.5225,5806.964,4169.722,195.16559,-320.51926,11933.324,0.010475537,0.3198306,0.3198306,8.9578054e-05,0.0003,-5284.348,0.003417917346954346,998.5296189785004,260000,,,,,,,
-5729.2183,0.013607107,0.017115986,5729.232,-5729.232,0.5504101,0.1801542,10000.0,100.0,20,1000.0,229.00253,6236.299,5727.0913,4410.869,170.42719,-194.34158,6934.6895,0.0033226642,0.09915869,0.09915869,8.909717e-05,0.0003,-5401.057,0.0034867842197418212,1015.9635450839996,265000,,,,,,,
-5785.905,0.042758767,0.33897853,5785.9478,-5785.9478,1.0463015,0.1835643,10000.0,100.0,20,1000.0,394.88556,6230.49,5753.6514,4087.496,191.20128,-342.91913,17163.807,0.0019975682,0.1920636,0.1920636,8.860696e-05,0.0003,-5198.9556,0.003474167776107788,1033.3343884944916,270000,,,,,,,
-5747.2134,0.013498059,0.013321432,5747.227,-5747.227,0.6295092,0.1818126,10000.0,100.0,20,1000.0,102.087776,6226.1733,5745.532,4100.702,56.74083,-77.23025,5271.5977,0.0027737208,0.11445271,0.11445271,8.810758e-05,0.0003,-5530.673,0.0034793115615844726,1050.730950832367,275000,,,,,,,
