training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
-7896.2305,0.006463693,0.01939487,7896.237,-7896.237,0.68278235,0.13930975,110000.0,1100.0,20,11000.0,1829.6431,11492.349,7891.789,-193.80876,2671.2617,-5053.941,104923.41,0.0032192299,0.09511824,0.09511824,9.183811e-05,0.0003,-5020.2866,0.003657854175567627,970.4835300445557,235000,,,,,,,
-7365.718,0.0033037127,0.018614436,7365.721,-7365.721,0.43119097,0.13613294,110000.0,1100.0,20,11000.0,945.26416,11588.1,7362.527,2608.972,2894.5806,-920.60803,53321.523,0.003299174,0.058699295,0.058699295,9.1405775e-05,0.0003,-5774.761,0.003714186429977417,989.0544657707214,240000,,,,,,,
-7722.1157,0.011318769,0.10294766,7722.127,-7722.127,2.8222604,0.13295361,110000.0,1100.0,20,11000.0,11888.15,11529.125,7583.3457,3757.1587,3841.5315,-2691.7788,145248.94,0.0049711103,0.37522972,0.37522972,9.0963455e-05,0.0003,8293.562,0.0037113176822662353,1007.6110589504242,245000,,,,,,,
-8048.695,0.005463613,0.020922152,8048.7,-8048.7,0.7865737,0.14750782,110000.0,1100.0,20,11000.0,1633.1671,11541.736,8040.3955,-267.54385,1299.3079,-1012.144,58404.86,0.0040680636,0.116025776,0.116025776,9.051133e-05,0.0003,-5139.244,0.003709997081756592,1026.1610486507416,250000,,,,,,,
-7869.5957,0.005628922,0.018948292,7869.6016,-7869.6016,0.6158585,0.16212228,110000.0,1100.0,20,11000.0,3702.8237,11698.852,7866.978,282.17825,7670.5967,-3724.109,104540.5,0.0024911086,0.09984438,0.09984438,9.004948e-05,0.0003,-3068.484,0.003650429964065552,1044.4132022857666,255000,,,,,,,
-8687.34,0.0040468536,0.017243342,8687.344,-8687.344,0.59413457,0.16009007,110000.0,1100.0,20,11000.0,4469.1064,11505.467,8686.152,2772.7168,23966.262,-8027.735,169430.5,0.003447747,0.09511505,0.09511505,8.9578054e-05,0.0003,-3171.9678,0.003705026340484619,1062.9383382797241,260000,,,,,,,
-8196.514,0.0058892174,0.042117722,8196.52,-8196.52,1.5212461,0.15301318,110000.0,1100.0,20,11000.0,6000.5527,11822.75,8140.35,140.80516,29133.512,-2764.0825,178625.4,0.004613953,0.23277071,0.23277071,8.909717e-05,0.0003,364.51685,0.003702100419998169,1081.4488439559937,265000,,,,,,,
-7681.8315,0.006691104,0.019678349,7681.8384,-7681.8384,0.7104189,0.14658527,110000.0,1100.0,20,11000.0,2543.5496,11460.435,7674.957,4293.9663,1567.4012,-4290.7607,88218.16,0.0035556157,0.104136944,0.104136944,8.860696e-05,0.0003,-3992.776,0.003651896667480469,1099.7083308696747,270000,,,,,,,
-8522.08,0.042938657,0.29925856,8522.123,-8522.123,1.6120988,0.14774697,110000.0,1100.0,20,11000.0,22072.74,11511.686,8223.451,-359.78555,34476.75,-5063.7217,325974.3,0.015739521,0.2381827,0.2381827,8.810758e-05,0.0003,16170.67,0.0037201756000518798,1118.3092138767242,275000,,,,,,,
-7946.0645,0.005124984,0.017337088,7946.0693,-7946.0693,0.54211485,0.14827827,110000.0,1100.0,20,11000.0,1062.7549,11811.7,7942.6543,-368.32758,3834.9392,-842.32184,52999.75,0.0026084855,0.08038385,0.08038385,8.759914e-05,0.0003,-5999.0874,0.0037051164150238036,1136.834800004959,280000,,,,,,,
-7732.741,0.0036509188,0.040229037,7732.7446,-7732.7446,1.1801221,0.15297092,110000.0,1100.0,20,11000.0,3197.9678,11610.023,7674.9824,-101.10837,2791.0933,-10810.815,127220.8,0.0024020083,0.18052438,0.18052438,8.708179e-05,0.0003,-2549.0054,0.0037029865264892577,1155.3497366905212,285000,,,,,,,
