training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,validation/actor/actor_loss,validation/actor/bound_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/alpha/current_vs_historical_ratio,validation/alpha/historical_avg_loss,validation/alpha/max_alpha_bound,validation/alpha/min_alpha_bound,validation/alpha/valid_count,validation/alpha_weight,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/meanflow/consistency_loss,validation/meanflow/flow_loss,validation/meanflow/mean_flow_loss,validation/total_loss,time/epoch_time,time/total_time,step,exploration/prev_qpos,exploration/prev_qvel,exploration/qpos,exploration/qvel,exploration/control,exploration/time,exploration/success,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration
183.10364,0.00088472385,0.030978391,-183.10275,183.10275,0.9137464,0.13669126,1200.0,12.0,20,120.0,12.054104,-5.8798537,-183.25427,-359.5599,34.37211,-18.978743,1046.3345,0.0031201541,0.124901146,0.124901146,1e-05,0.0003,210.14589,178.58113,0.0010503546,0.034668196,-178.58008,178.58008,1.2110224,0.13681777,1200.0,12.0,20,120.0,101.069305,-24.565655,-178.6608,-347.99155,0.008581847,0.16568938,0.16568938,299.53317,0.007801203250885009,10940.181129217148,1740000,-0.016088057533579746,-0.0024509798043937806,-0.016141812325371433,-0.004969668077075954,33.567660431007326,7.5499999999993905,1.0,739731.0,0.0,-212.0,149.0,1.233593225479126
178.42928,0.0007906688,0.035762902,-178.42848,178.42848,0.9070591,0.13858998,1200.0,12.0,20,120.0,2.5847254,-39.994274,-178.53482,-364.48138,21.104061,-28.694973,556.48145,0.007895975,0.1257093,0.1257093,1e-05,0.0003,196.09912,190.09143,0.00087873026,0.03170787,-190.09055,190.09055,1.3261212,0.13858998,1200.0,12.0,20,120.0,66.9254,-40.185513,-190.25444,-342.9157,0.0060870624,0.18378711,0.18378711,279.0713,0.007774977159500122,10979.056021928787,1745000,-0.06596845931357972,0.0011424846286894816,-0.06644131886544903,-0.009069256368216776,-0.7464629233500204,25.099999999996967,0.0,744938.0,-2.0,-1000.0,500.0,3.9735913276672363
178.366,0.000645216,0.035966694,-178.36536,178.36536,0.9656352,0.14208244,1200.0,12.0,20,120.0,3.4652739,-66.85596,-178.43744,-374.42303,28.337072,-67.524185,659.3107,0.0045468337,0.1371998,0.1371998,1e-05,0.0003,198.29524,184.8138,0.001440287,0.039211567,-184.81236,184.81236,1.1557637,0.14090638,1200.0,12.0,20,120.0,56.077805,-47.59229,-184.98026,-350.5215,0.0027444863,0.16285448,0.16285448,260.43414,0.0077041842460632325,11017.57695055008,1750000,0.036467411824286165,0.011215833036437351,0.03366508226685767,-0.008025918827521659,15.960097935650566,17.850000000000986,1.0,749515.0,0.0,-483.0,355.0,2.7789077758789062
177.84657,0.00034653966,0.030256296,-177.84622,177.84622,0.624813,0.14393435,1200.0,12.0,20,120.0,2.7444406,-30.195724,-177.86462,-372.30515,22.182648,-21.30278,597.2124,0.00561812,0.089932054,0.089932054,1e-05,0.0003,191.38286,182.93637,0.000746064,0.035263345,-182.93562,182.93562,0.75869185,0.14393435,1200.0,12.0,20,120.0,77.68844,-31.161343,-183.10284,-347.54147,0.005904333,0.10920182,0.10920182,273.72903,0.007799158525466919,11056.572750091553,1755000,-0.008758249367799056,-0.02201212879371595,-0.011390525625049117,-0.06748311479163245,17.018857763554838,13.550000000001194,1.0,754784.0,0.0,-384.0,269.0,2.0818428993225098
178.36389,0.0004536374,0.02716556,-178.36343,178.36343,1.5356132,0.14305964,1200.0,12.0,20,120.0,2.6044827,-0.010223627,-178.4238,-359.79993,47.08214,-22.1158,737.0237,0.0058498005,0.21968427,0.21968427,1e-05,0.0003,207.33047,178.11816,0.00097111193,0.04039052,-178.11719,178.11719,1.2976574,0.14597219,1200.0,12.0,20,120.0,63.20372,-50.196686,-178.39186,-353.88876,0.005632387,0.18942189,0.18942189,264.05252,0.007628094911575317,11094.713231801987,1760000,0.012155244094467678,0.022332330490556877,0.0123112084627278,0.0032702378578104044,-0.36481347623815735,25.099999999996967,0.0,759784.0,-2.0,-1000.0,500.0,3.6201703548431396
176.0909,0.0010829333,0.03905551,-176.08981,176.08981,1.1741143,0.14769731,1200.0,12.0,20,120.0,3.1750188,-22.851732,-176.21353,-367.51837,42.477535,-41.569397,801.09973,0.010278701,0.17341354,0.17341354,1e-05,0.0003,200.07555,179.57579,0.000966157,0.033012208,-179.57483,179.57483,0.9391465,0.14769731,1200.0,12.0,20,120.0,83.47002,-43.794155,-179.81627,-350.65317,0.0043575764,0.13870943,0.13870943,279.69095,0.007683413028717041,11133.13030385971,1765000,-0.06953802682918421,-0.006430263980776624,-0.06995820636195124,-0.005450040113925442,-0.5875934380865127,25.099999999996967,0.0,764516.0,-2.0,-1000.0,500.0,3.77404522895813
177.97844,0.0005617941,0.03551272,-177.97787,177.97787,0.98531246,0.14628232,1200.0,12.0,20,120.0,3.5677662,-8.22059,-177.86392,-367.53635,23.78132,-17.96198,543.57874,0.009316212,0.14413379,0.14413379,1e-05,0.0003,198.84225,184.77937,0.0010856465,0.039638657,-184.77829,184.77829,1.0619029,0.14545605,1200.0,12.0,20,120.0,72.95523,-76.36781,-185.09099,-349.81744,0.0067073405,0.15446019,0.15446019,276.26984,0.007748716115951538,11171.873891592026,1770000,-0.00026150113053885086,0.035697652972715946,0.003502550666798019,0.04216065899646439,26.563835519214397,25.099999999996967,0.0,769737.0,-1.0,-544.0,500.0,3.8506829738616943
179.84145,0.0008012659,0.027742067,-179.84064,179.84064,0.7796262,0.14664991,1200.0,12.0,20,120.0,2.342585,-38.944145,-179.82819,-367.7795,35.009228,-21.113432,512.5326,0.0061604804,0.11433212,0.11433212,1e-05,0.0003,195.90388,185.08246,0.0010056944,0.034179576,-185.08145,185.08145,1.0928289,0.14664991,1200.0,12.0,20,120.0,90.43778,-51.193146,-185.5854,-348.18552,0.004329107,0.16026326,0.16026326,294.75183,0.007599076461791992,11209.869280815125,1775000,0.11062348520934541,0.032324720618930394,0.10885036178610351,-0.029657266134775855,27.580430411067734,25.099999999996967,0.0,774737.0,-1.0,-584.0,500.0,3.9475460052490234
178.6456,0.0006488338,0.02817328,-178.64494,178.64494,0.98978317,0.15121156,1200.0,12.0,20,120.0,2.7524538,-10.751192,-178.72806,-358.36246,51.262928,-53.12246,660.61426,0.004089194,0.14966667,0.14966667,1e-05,0.0003,199.35806,182.2061,0.001183043,0.03293681,-182.20491,182.20491,0.76358646,0.15244983,1200.0,12.0,20,120.0,73.83868,-52.256813,-182.40326,-352.26688,0.007916949,0.116408624,0.116408624,270.0138,0.007657531070709229,11248.15694308281,1780000,-0.06427664427593248,-0.007130144495286129,-0.06437074229758953,-0.002604663131588305,-0.4459691705125629,25.099999999996967,0.0,779908.0,-2.0,-1000.0,500.0,3.6554317474365234
189.23006,0.00077392947,0.03363853,-189.22928,189.22928,0.60779184,0.15142703,1200.0,12.0,20,120.0,3.1416106,-31.007376,-189.21667,-375.8706,16.713343,-12.393625,461.26196,0.003918704,0.09203611,0.09203611,1e-05,0.0003,203.416,185.66699,0.000917932,0.04310334,-185.66608,185.66608,1.1079149,0.15142703,1200.0,12.0,20,120.0,82.51025,-25.20935,-185.68726,-349.77875,0.0075747124,0.16776827,0.16776827,288.30945,0.0077051544666290285,11286.682722568512,1785000,-0.17912583699544207,0.016214270841619947,-0.17972918709402202,-0.009713907479009519,-0.8693940683696939,25.099999999996967,0.0,784536.0,-2.0,-1000.0,500.0,3.671473979949951
181.19269,0.0006688108,0.025754739,-181.19202,181.19202,0.8927284,0.1517122,1200.0,12.0,20,120.0,3.4306946,-28.548101,-181.25275,-370.07507,42.367397,-39.062386,714.22504,0.0026052226,0.13543779,0.13543779,1e-05,0.0003,200.87592,194.9047,0.0013385987,0.030683199,-194.90335,194.90335,0.8909691,0.15162411,1200.0,12.0,20,120.0,43.056,-53.73523,-195.096,-351.2543,0.006773048,0.13509241,0.13509241,254.17178,0.007882254648208619,11326.094002962112,1790000,-0.10883633350887649,0.0013727121691665203,-0.10875668821976361,0.0012159258258406548,-0.6880209411142159,25.099999999996967,0.0,789863.0,-1.0,-554.0,500.0,4.147007465362549
174.25235,0.00070238113,0.026570428,-174.25165,174.25165,1.1539483,0.14929515,1200.0,12.0,20,120.0,3.0987844,-12.726521,-174.18921,-376.73798,52.887882,-33.72041,794.2763,0.0023243397,0.1722789,0.1722789,1e-05,0.0003,198.0246,183.68109,0.0011159101,0.043141738,-183.67998,183.67998,0.8391927,0.14929515,1200.0,12.0,20,120.0,84.69452,-30.994488,-183.96948,-356.04987,0.010224975,0.1252874,0.1252874,283.4101,0.007625774717330933,11364.222883224487,1795000,-0.09186064937256688,-0.06722677234510407,-0.09362190840489805,-0.02918541566458149,6.785477805761168,25.099999999996967,0.0,794530.0,-1.0,-573.0,500.0,3.7590746879577637
180.04723,0.00056692085,0.03469504,-180.04666,180.04666,0.90863895,0.14847901,1200.0,12.0,20,120.0,6.4750595,-49.151638,-180.23392,-368.68762,85.541794,-204.24779,1426.5522,0.0029556425,0.13491382,0.13491382,1e-05,0.0003,202.71193,182.45146,0.0012435346,0.032540865,-182.45023,182.45023,1.1364983,0.1442405,1200.0,12.0,20,120.0,71.22249,-53.779102,-182.81691,-345.02512,0.003275477,0.16392909,0.16392909,273.34543,0.007673733806610107,11402.591559171677,1800000,-0.12653213305541497,0.017294900247152963,-0.1269157127889928,-0.008050211071509727,0.9539921009716072,25.099999999996967,0.0,799530.0,-2.0,-1000.0,500.0,3.6713674068450928
171.72838,0.00059883855,0.036835823,-171.72778,171.72778,0.9437025,0.1422101,1200.0,12.0,20,120.0,3.1353822,-49.34598,-171.88365,-361.5502,43.210873,-39.57284,900.2707,0.007865165,0.13420403,0.13420403,1e-05,0.0003,190.96823,186.2733,0.0009638403,0.034226637,-186.27234,186.27234,1.055249,0.1422101,1200.0,12.0,20,120.0,56.883133,-60.01636,-186.60461,-347.852,0.004905455,0.15006706,0.15006706,261.1645,0.021432040309906007,11509.751767873764,1805000,-0.024857527093588818,0.05247676214670208,-0.025317272427786863,-0.008182933515262437,-0.3328896988612949,25.099999999996967,0.0,804728.0,-1.0,-772.0,500.0,3.7771284580230713
173.11868,0.0006357574,0.025679115,-173.11804,173.11804,1.0067517,0.1402872,1200.0,12.0,20,120.0,7.980962,-33.694016,-173.11304,-340.75446,25.839489,-20.212112,706.5614,0.0022241694,0.14123437,0.14123437,1e-05,0.0003,198.04776,182.33958,0.0006824632,0.049404513,-182.3389,182.3389,0.89688855,0.14014225,1200.0,12.0,20,120.0,71.634674,-61.816887,-182.37335,-346.28473,0.0062030377,0.12569198,0.12569198,269.05728,0.007715499877929687,11548.329273700714,1810000,-0.006374466673268865,-0.042695484514627444,-0.0005805582609194813,0.10330901254263392,26.217962120164668,25.099999999996967,0.0,809728.0,-1.0,-673.0,500.0,4.207341909408569
175.07799,0.00034409977,0.025247455,-175.07764,175.07764,0.8687032,0.14161964,1200.0,12.0,20,120.0,3.6265264,-42.844154,-175.06573,-357.98053,90.993126,-23.649738,717.7694,0.0045505087,0.123025425,0.123025425,1e-05,0.0003,193.46756,174.80981,0.0011778715,0.032033294,-174.80864,174.80864,0.6603739,0.14161964,1200.0,12.0,20,120.0,71.411896,-69.243904,-174.7463,-349.6813,0.006379725,0.093521915,0.093521915,257.44434,0.00788394103050232,11587.748985767365,1815000,-0.08685090943231287,-0.002531984104671003,-0.08729189127802005,-0.007507331636499779,-0.6247486974843339,25.099999999996967,0.0,814981.0,-1.0,-566.0,500.0,3.7977330684661865
178.76247,0.00038412708,0.027824676,-178.76208,178.76208,1.0392071,0.13540128,1200.0,12.0,20,120.0,4.0436344,-20.020367,-178.77203,-378.7502,23.612114,-15.3731785,529.2051,0.0031344367,0.14070997,0.14070997,1e-05,0.0003,199.6913,189.70476,0.0010420448,0.04162773,-189.70372,189.70372,1.0325781,0.13495342,1200.0,12.0,20,120.0,51.34013,-15.069215,-189.98306,-350.0006,0.0048142276,0.13934995,0.13934995,257.76688,0.007777104568481445,11626.634516239166,1820000,-0.11388883081351754,0.0031215364441697993,-0.11363972815062855,0.004604081886373194,-0.8344045303015939,25.099999999996967,0.0,819658.0,-1.0,-607.0,500.0,3.7005980014801025
173.45029,0.0010115022,0.028617656,-173.44928,173.44928,0.882249,0.13290437,1200.0,12.0,20,120.0,2.6024745,-23.32433,-173.43973,-371.8938,12.78142,-11.451175,436.05432,0.004391864,0.11725475,0.11725475,1e-05,0.0003,190.12334,169.17767,0.0013183638,0.037199568,-169.17636,169.17636,1.0529016,0.13290437,1200.0,12.0,20,120.0,59.06862,-48.80805,-169.39587,-336.15735,0.012361164,0.13993523,0.13993523,245.03851,0.00774934868812561,11665.381266117096,1825000,-0.10992776085908848,0.08495016439375197,-0.1123561474906035,-0.054235913745964516,23.392937806924973,25.099999999996967,0.0,824658.0,-2.0,-1000.0,500.0,3.7589542865753174
175.32831,0.0004079772,0.03397603,-175.3279,175.3279,0.85171854,0.13255636,1200.0,12.0,20,120.0,6.2831497,-20.794182,-175.44205,-373.68085,21.089294,-26.707857,754.08624,0.0061738864,0.11290072,0.11290072,1e-05,0.0003,195.15953,182.94661,0.0006285702,0.034694534,-182.94598,182.94598,1.1223825,0.13142952,1200.0,12.0,20,120.0,53.20729,-53.37882,-183.15732,-351.7939,0.006043757,0.1475142,0.1475142,253.8556,0.0076898155689239505,11703.830351352692,1830000,0.04288934511847894,-0.009611052879147043,0.042870788664585505,0.004480918539997462,34.78773494405667,6.64999999999949,1.0,829950.0,0.0,-181.0,131.0,1.0811355113983154
178.917,0.000545655,0.03163806,-178.91646,178.91646,1.0102879,0.13451539,1200.0,12.0,20,120.0,3.2464392,1.535303,-179.02847,-366.98743,15.53306,-20.161709,632.5304,0.0023433277,0.13589928,0.13589928,1e-05,0.0003,198.47136,181.24683,0.0011250649,0.030071944,-181.2457,181.2457,1.1777827,0.13451539,1200.0,12.0,20,120.0,76.67166,-23.065145,-181.19403,-341.54953,0.003105063,0.15842989,0.15842989,276.93008,0.007746380996704102,11742.562263250351,1835000,-0.08567633596475298,0.008136535838644834,-0.08625657859059868,-0.00970297139342362,0.3429364813937041,25.099999999996967,0.0,834913.0,-2.0,-1000.0,500.0,3.721416711807251
176.1135,0.00037598136,0.03193213,-176.11311,176.11311,0.78490317,0.13402079,1200.0,12.0,20,120.0,4.0905085,-30.90072,-176.18353,-355.10135,35.49344,-21.906103,845.9404,0.005402096,0.10519335,0.10519335,1e-05,0.0003,192.82721,187.7952,0.00091741374,0.036843665,-187.79428,187.79428,1.3031002,0.13253477,1200.0,12.0,20,120.0,103.295456,-47.027584,-188.03784,-343.79965,0.0042190333,0.1727061,0.1727061,311.81537,0.007824093866348266,11781.68273973465,1840000,-0.047720357095731795,-0.012036927868557172,-0.046633586244903165,0.019431363033241094,4.393948411462841,25.099999999996967,0.0,839888.0,-1.0,-572.0,500.0,3.7849178314208984
179.68166,0.00028564307,0.03044661,-179.68137,179.68137,1.0044342,0.1327034,1200.0,12.0,20,120.0,2.8084326,-16.247086,-179.77429,-350.1795,27.943546,-18.96939,595.29486,0.0023712143,0.13329184,0.13329184,1e-05,0.0003,198.4851,178.7015,0.00072719355,0.045101613,-178.70078,178.70078,1.0915657,0.1327034,1200.0,12.0,20,120.0,95.52611,-48.20328,-179.12509,-335.76514,0.0034876259,0.14485449,0.14485449,291.61014,0.007852243137359619,11820.943962812424,1845000,-0.09307569152857538,0.03828881796912355,-0.09083562643860846,0.05252850254795817,21.852058623121575,25.099999999996967,0.0,844749.0,-2.0,-1000.0,500.0,4.150489330291748
176.50851,0.00045602425,0.034313288,-176.50806,176.50806,1.2273732,0.13666873,1200.0,12.0,20,120.0,4.430296,-20.677225,-176.61023,-371.73273,52.429256,-22.642048,870.8368,0.005001551,0.16774353,0.16774353,1e-05,0.0003,201.06804,185.00099,0.0010280388,0.04987615,-184.99997,184.99997,1.1399989,0.13799419,1200.0,12.0,20,120.0,94.25996,-36.429314,-185.68604,-338.92108,0.0051041977,0.15731323,0.15731323,298.13855,0.007937086820602417,11860.629403829575,1850000,0.020952190109901507,-0.013622113503462464,0.01939552748502632,-0.000367567824084666,35.82321009062151,8.849999999999625,1.0,849632.0,0.0,-286.0,175.0,1.3807017803192139
176.39252,0.00049276603,0.027637333,-176.39203,176.39203,1.0510134,0.13650689,1200.0,12.0,20,120.0,3.9042706,-55.21106,-176.52657,-340.14764,54.431664,-37.718792,901.49634,0.010193443,0.14347056,0.14347056,1e-05,0.0003,197.51324,179.44363,0.0009034403,0.026271004,-179.44273,179.44273,0.93513006,0.13650689,1200.0,12.0,20,120.0,67.00633,-65.74439,-179.54156,-336.0326,0.0046579023,0.12765169,0.12765169,261.76816,0.007841510772705078,11899.836964845657,1855000,-0.08526338094929671,-0.01518520367157224,-0.08587228353151945,-0.01087393567434987,-0.6675279068417812,25.099999999996967,0.0,854702.0,-1.0,-547.0,500.0,4.073723793029785
178.08261,0.0004204479,0.033541232,-178.08218,178.08218,0.95896155,0.13807233,1200.0,12.0,20,120.0,3.4429648,-5.3175263,-178.19284,-347.34082,34.867416,-15.51806,532.806,0.0050159916,0.13240606,0.13240606,1e-05,0.0003,197.4143,173.69862,0.0012065069,0.03944938,-173.69742,173.69742,1.2979085,0.13765715,1200.0,12.0,20,120.0,67.83353,-73.4124,-173.9469,-343.4909,0.005999685,0.17866638,0.17866638,262.9721,0.007919534540176392,11939.434644937515,1860000,0.03570153714496133,-0.09400262148875813,0.03571009253387394,0.004257295479180475,21.68982396422391,25.099999999996967,0.0,859791.0,-1.0,-729.0,500.0,3.8706717491149902
170.88481,0.00038211618,0.03330325,-170.88443,170.88443,1.3464515,0.14382252,1200.0,12.0,20,120.0,2.8757832,-55.073112,-171.10564,-344.84097,80.05501,-44.92565,1114.5885,0.0062430003,0.19365005,0.19365005,1e-05,0.0003,196.9986,185.49774,0.0010165008,0.03838044,-185.49672,185.49672,0.80196893,0.14382252,1200.0,12.0,20,120.0,73.68015,-18.347965,-185.66058,-345.1144,0.0076081934,0.115341194,0.115341194,273.01883,0.007790324831008911,11978.38627576828,1865000,-0.1940206187231476,-0.018208985871901506,-0.1929267118775451,0.018801384242205225,28.28634281659584,25.099999999996967,0.0,864523.0,-1.0,-562.0,500.0,3.8553762435913086
178.1108,0.00077965064,0.037631705,-178.11002,178.11002,0.80402523,0.13932678,1200.0,12.0,20,120.0,3.6145234,-32.214622,-178.31943,-373.24393,13.607458,-20.627434,506.3213,0.004741296,0.11202225,0.11202225,1e-05,0.0003,195.16798,177.5601,0.0008348546,0.05453492,-177.55927,177.55927,1.3757386,0.13928285,1200.0,12.0,20,120.0,68.90728,-58.616158,-178.09448,-335.55692,0.008434585,0.1916168,0.1916168,269.4614,0.007656825113296508,12016.67040848732,1870000,-0.11214210500821602,-0.02124583049084279,-0.11332099107709737,-0.019820021836682168,-0.7146357979550686,25.099999999996967,0.0,869627.0,-1.0,-566.0,500.0,3.707454204559326
174.73991,0.00065790146,0.037622105,-174.73926,174.73926,1.3302063,0.13613333,1200.0,12.0,20,120.0,2.9988072,-38.298054,-174.75061,-357.5291,50.33096,-20.368252,818.7209,0.003945512,0.18108541,0.18108541,1e-05,0.0003,199.46898,179.51224,0.00034525758,0.041544557,-179.51189,179.51189,1.1420273,0.13613333,1200.0,12.0,20,120.0,49.862427,-51.60702,-180.07123,-345.80902,0.0028941096,0.15546797,0.15546797,248.03082,0.007726144647598267,12055.301139354706,1875000,-0.2467213482534199,-0.00039601030900751106,-0.24674490586146222,-0.0001964000354849349,-1.2761438564276695,25.099999999996967,0.0,874627.0,-1.0,-626.0,500.0,3.8224213123321533
174.58398,0.00076322287,0.040053282,-174.58322,174.58322,1.0211569,0.13346754,1200.0,12.0,20,120.0,4.6962953,-10.208339,-174.83438,-344.1613,34.089764,-22.092957,799.67084,0.0035194617,0.1362913,0.1362913,1e-05,0.0003,195.63522,181.24529,0.001267436,0.050047543,-181.24402,181.24402,1.4957532,0.13502245,1200.0,12.0,20,120.0,75.64657,-45.162384,-181.57716,-336.99176,0.0037856807,0.20196025,0.20196025,281.12708,0.0077284122943878176,12093.94320845604,1880000,-0.07283113520062615,0.03704066172293005,-0.07272941485437191,0.003098056254746021,9.98810722735845,25.099999999996967,0.0,879963.0,-1.0,-902.0,500.0,3.708948850631714
174.24298,0.0005293762,0.030722339,-174.24245,174.24245,1.0477736,0.13516934,1200.0,12.0,20,120.0,3.2111864,-24.686182,-174.20068,-357.762,37.885998,-52.332005,853.72815,0.0036564134,0.14162688,0.14162688,1e-05,0.0003,194.44939,181.21689,0.0010792345,0.031479247,-181.2158,181.2158,1.3091542,0.13516934,1200.0,12.0,20,120.0,52.239494,-36.094273,-181.50153,-341.8977,0.006869414,0.1769575,0.1769575,254.69128,0.007728057861328125,12132.583504676819,1885000,-0.03631103786622093,-0.18118424730933996,-0.030028455793185187,0.02386045568014982,10.57668218323798,13.700000000001245,1.0,884639.0,0.0,-327.0,272.0,2.0845489501953125
173.38535,0.00079312513,0.027555576,-173.38455,173.38455,0.91623867,0.13661443,1200.0,12.0,20,120.0,4.597175,-39.92507,-173.34056,-369.05362,27.486446,-23.300568,737.3992,0.004902153,0.12517142,0.12517142,1e-05,0.0003,193.00308,187.50348,0.00093035435,0.03377554,-187.50255,187.50255,1.0792849,0.13448581,1200.0,12.0,20,120.0,66.67148,-46.01866,-187.41997,-351.73087,0.0072972537,0.1451485,0.1451485,271.59277,0.007879960298538208,12171.983313322067,1890000,0.10197948849302743,-0.1958155448796397,0.09561869247704331,-0.11180761765006811,12.251106677171519,25.099999999996967,0.0,889616.0,-2.0,-747.0,500.0,4.117149591445923
172.39001,0.00039039133,0.034482982,-172.38962,172.38962,1.0973303,0.13197893,1200.0,12.0,20,120.0,4.8280563,-10.517725,-172.41547,-340.04358,20.04203,-22.068487,567.3953,0.004948263,0.14482448,0.14482448,1e-05,0.0003,194.59702,179.99588,0.0008531003,0.041461926,-179.99503,179.99503,1.2778015,0.13197893,1200.0,12.0,20,120.0,60.884346,-51.288166,-180.13405,-351.56747,0.011970843,0.16864288,0.16864288,261.11737,0.007624734306335449,12210.106992006302,1895000,-0.1514705044690088,0.010573598466567921,-0.15254878912427633,-0.01840324287876344,14.735171385955457,25.099999999996967,0.0,894616.0,-1.0,-557.0,500.0,3.7645304203033447
176.30109,0.0010179974,0.03446256,-176.30006,176.30006,1.2831414,0.1321223,1200.0,12.0,20,120.0,3.2631044,-6.2614837,-176.32617,-363.83945,163.20168,-133.63823,1605.392,0.0029722783,0.16953157,0.16953157,1e-05,0.0003,199.90799,182.43506,0.0013915383,0.035368875,-182.43367,182.43367,0.6841864,0.13397859,1200.0,12.0,20,120.0,55.374897,-53.61008,-182.66339,-346.12973,0.0063052797,0.091666326,0.091666326,248.8099,0.007727786445617676,12248.745931625366,1900000,-0.15475381223756976,0.06576060042645425,-0.15496682585012525,0.0007402405090552743,3.056402480449562,25.099999999996967,0.0,899762.0,-1.0,-570.0,500.0,4.1059346199035645
