training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
-1852.3418,0.12567754,0.5368233,1852.4675,-1852.4675,1.0211155,0.35571584,900.0,9.0,20,90.0,7.492715,2044.4551,1834.2955,1652.9237,43.872272,-84.135864,720.7644,0.022665225,0.36322695,0.36322695,8.436636e-05,0.0003,-1812.1587,0.0035800724506378175,1234.6027479171753,310000,,,,,,,
-1812.4858,0.14695524,0.6307217,1812.6328,-1812.6328,0.82945514,0.3335617,900.0,9.0,20,90.0,12.451603,2041.4486,1796.4329,1605.9185,87.36645,-1305.438,3446.5293,0.03004003,0.27667445,0.27667445,8.3798586e-05,0.0003,-1775.1334,0.0035367016315460205,1252.2862610816956,315000,,,,,,,
-1819.6678,0.15976486,0.6940458,1819.8276,-1819.8276,1.0214016,0.3276567,900.0,9.0,20,90.0,7.546864,2044.9427,1801.863,1673.5524,57.328056,-664.2038,2175.984,0.050996132,0.33466908,0.33466908,8.322294e-05,0.0003,-1782.0007,0.0035881261348724366,1270.2268960475922,320000,,,,,,,
-1830.4707,0.1516701,0.58560985,1830.6223,-1830.6223,0.76663095,0.3438518,900.0,9.0,20,90.0,7.070778,2044.7292,1813.5577,1642.1602,12.130039,-90.97573,902.09827,0.02967136,0.26360744,0.26360744,8.263957e-05,0.0003,-1799.6753,0.003583934211730957,1288.146572113037,325000,,,,,,,
-1832.5571,0.10358608,0.5848199,1832.6608,-1832.6608,0.9661682,0.33523807,900.0,9.0,20,90.0,4.1790414,2045.7358,1817.0679,1647.4875,39.856857,-185.49713,724.98065,0.035108995,0.32389638,0.32389638,8.2048646e-05,0.0003,-1799.2274,0.0035879830360412597,1306.086492061615,330000,,,,,,,
-1815.348,0.13000847,0.6093062,1815.478,-1815.478,1.1641086,0.3303213,900.0,9.0,20,90.0,9.194062,2045.4866,1798.3048,1669.9203,31.8679,-180.29245,1027.3486,0.048665408,0.3845299,0.3845299,8.1450344e-05,0.0003,-1771.5463,0.0035935871601104736,1324.0544323921204,335000,,,,,,,
-1844.4211,0.06694839,0.15892977,1844.488,-1844.488,1.2278464,0.31481493,900.0,9.0,20,90.0,58.39689,2047.5197,1837.064,1697.8761,214.19624,-593.7433,5426.9175,0.0116126565,0.38654435,0.38654435,8.0844795e-05,0.0003,-1751.2354,0.003578580045700073,1341.9473378658295,340000,,,,,,,
-1808.5491,0.15035169,0.7097186,1808.6995,-1808.6995,1.0169129,0.32381395,900.0,9.0,20,90.0,3.0629396,2048.9421,1790.9587,1641.3702,354.474,-21.893028,1170.1497,0.026069442,0.3292906,0.3292906,8.0232174e-05,0.0003,-1775.85,0.0036409552574157714,1360.15211892128,345000,,,,,,,
-1859.921,0.1380244,0.6768144,1860.0591,-1860.0591,0.69519734,0.32060215,900.0,9.0,20,90.0,5.0239353,2050.322,1842.8575,1683.4154,14.821232,-15.325621,476.3373,0.034964547,0.22288176,0.22288176,7.961267e-05,0.0003,-1834.8378,0.0036937472343444825,1378.620859861374,350000,,,,,,,
-1836.6871,0.17813644,0.6567945,1836.8652,-1836.8652,1.1750218,0.32007763,900.0,9.0,20,90.0,3.342248,2050.3872,1820.5255,1657.6127,13.887874,-233.7232,856.4949,0.034135543,0.3760982,0.3760982,7.898643e-05,0.0003,-1799.496,0.003616933488845825,1396.7055320739746,355000,,,,,,,
-1828.1536,0.11763622,0.6412009,1828.2712,-1828.2712,0.80434644,0.3037854,900.0,9.0,20,90.0,2.9367294,2049.2783,1812.3469,1648.5007,11.903493,-89.57449,562.05457,0.03773172,0.24434873,0.24434873,7.835362e-05,0.0003,-1803.2255,0.0036361868381500242,1414.8864707946777,360000,,,,,,,
-1832.896,0.14475775,0.6751309,1833.0408,-1833.0408,0.8198645,0.2814903,900.0,9.0,20,90.0,3.9009457,2047.9227,1814.9893,1657.8732,16.91959,-21.574043,365.6972,0.025521623,0.23078391,0.23078391,7.7714445e-05,0.0003,-1808.2245,0.003545006799697876,1432.6115097999573,365000,,,,,,,
-1847.3328,0.15594912,0.6703432,1847.4888,-1847.4888,1.2366707,0.29000705,900.0,9.0,20,90.0,17.39999,2045.8617,1830.0486,1667.2673,441.0811,-148.27104,2734.8105,0.04151393,0.35864323,0.35864323,7.706907e-05,0.0003,-1797.6549,0.0035721000194549562,1450.4720149040222,370000,,,,,,,
